lat,lon,corrected_best_combined_lcow_usd_m3,corrected_hydrogel_thickness_mm,corrected_vapor_gap_mm,corrected_fin_area_ratio,original_best_combined_lcow_usd_m3,original_design_corrected_lcow_usd_m3,regret_frac,design_changed
30.0,21.0,6.1052884564198004,2.9315691801000314,59.999999847437564,11.99999988007711,10.151358032876082,6.119860463011448,0.0023867842929394764,True
30.0,24.0,5.845175331787751,2.750355902969014,59.99999996917149,11.999999937472957,9.70031641665565,5.858608729410326,0.002298202681709169,True
30.0,27.0,6.096517503369662,2.9799335088028913,59.999999969057704,11.999999974168382,10.141337742519042,6.111978559138467,0.0025360471384293136,True
30.0,30.0,5.2786248565344245,2.8084933831553385,59.99999987535581,11.999999986072599,8.744326680103383,5.310673059978284,0.0060713167377649604,True
30.0,33.0,5.869375120590903,3.1910827019779093,59.99999997561821,11.999999933323014,9.796112863295086,5.896626343191137,0.004642951258070281,True
30.0,36.0,6.815853059583372,3.0817353635978004,59.99999999618695,11.999999987081948,11.344064587431806,6.832759964195039,0.0024805265700226895,True
30.0,39.0,8.468669648370687,2.976540383139085,60.0,12.0,14.08925721014352,8.479264344688795,0.001251046121529445,True
30.0,42.0,10.62111302746253,3.1534087159360036,59.999999727295084,11.999999965835336,17.568138569695407,10.658646217772965,0.003533828348628605,True
30.0,45.0,8.684560118087983,2.9701546971689567,60.0,12.0,14.445982021329952,8.695339926082358,0.001241261255353961,True
30.0,48.0,7.058183108877968,2.9267091382690866,60.0,12.0,11.736089141285051,7.085648972835624,0.0038913504416042493,True
30.0,51.0,7.406175861356858,3.0055195530454326,60.0,12.0,12.350747387684976,7.427611899186814,0.0028943463173487765,True
30.0,54.0,10.092993965684673,2.432113221188875,59.999999988138114,11.999999993808071,16.611514480443994,10.146712417830297,0.005322350565973009,True
30.0,57.0,9.718079582340245,2.3972647119999753,59.999999560252675,11.999999931239088,15.957400197612296,9.734595690012302,0.0016995238135392944,True
30.0,60.0,11.506002713340635,3.0752426407808775,59.99999836755307,11.99999981161723,19.156169885333355,11.523656497520205,0.0015343107957989292,True
30.0,63.0,11.2921910221497,2.6133923833519104,60.0,12.0,18.654638127199927,11.332450484079052,0.003565248041800143,True
30.0,66.0,9.707335571673141,2.750187099278538,60.0,12.0,16.06684703415081,9.725381821101521,0.0018590322025171069,True
30.0,69.0,6.870930035450913,2.8125739004104795,59.999999847350594,11.99999995768637,11.406638535180216,6.9130994319284635,0.00613736368438851,True
30.0,72.0,6.559060220644756,2.9361028550460757,60.0,12.0,10.926482619541165,6.582506193370602,0.0035745933010416274,True
30.0,75.0,6.145833163969869,2.776428593501472,59.9999995948821,11.999999996879986,10.142425858210936,6.166539117678696,0.0033691044251276244,True
30.0,78.0,5.876585861011042,2.3421106029073147,56.316849130778486,12.0,9.618325091847492,5.911976257813642,0.0060222717134793095,True
30.0,81.0,17.676772463201022,1.6421499778740607,60.0,12.0,28.31564100153269,17.692151354560995,0.0008700056185023555,True
30.0,84.0,12.2779746915728,1.9077734043332353,58.15829371011096,11.129749743951352,19.856393627605044,12.325854898023204,0.0038996827777522526,True
30.0,87.0,13.6385388990232,1.781245985101234,60.0,12.0,22.001390847649215,13.687427562685626,0.0035845968563339,True
30.0,90.0,14.517105841896095,1.5935874493637434,60.0,11.106418424627638,23.265719147666733,14.559264796271037,0.002904088103654406,True
30.0,93.0,8.091977793863373,2.1477485067366695,60.0,12.0,13.199037237242276,8.122227805895964,0.0037382717554577285,True
30.0,96.0,9.294762006805799,1.784054291198266,60.0,12.0,14.991201379148748,9.32546765262574,0.0033035429844742222,True
30.0,99.0,9.485969364976176,2.1310693785323687,59.9999995656074,11.999999860352712,15.465299468656912,9.506239876245253,0.0021368940262361654,True
30.0,102.0,10.079317405724973,1.8039722953146535,60.0,12.0,16.26569367261821,10.112097308027067,0.003252194665828791,True
30.0,105.0,7.486517587708979,2.1332831650823945,43.97439745657375,12.0,12.171288142657877,7.516106146676901,0.003952245970342522,True
30.0,108.0,7.739900392806524,1.9958837579484532,52.616168780086944,11.414163059164329,12.559218105092198,7.780237007869111,0.005211516042257646,True
30.0,111.0,7.286722598032468,2.1304105898040335,59.06941966091149,12.0,11.86472038566795,7.308118681111661,0.0029363109122570266,True
30.0,114.0,6.653374735899946,2.1948259600582793,48.84034471644548,12.0,10.848291539467102,6.669655116677021,0.0024469357917313705,True
30.0,117.0,6.711024743820969,2.124830996158981,43.697305984534395,12.0,10.925014824094053,6.730392178507974,0.0028859131691976953,True
30.0,120.0,6.68634901135855,2.1562238783020717,41.871960523144594,12.0,10.875543573850587,6.693834084856451,0.001119455996865371,True
33.0,-117.0,6.686248400206251,2.963648154719922,59.99999990044692,11.99999999519457,11.109264304277861,6.727396370532733,0.006154119300325812,True
33.0,-114.0,9.885283831650863,2.9977518350944914,60.0,12.0,16.46750530020369,9.905304393369601,0.0020252895171948156,True
33.0,-111.0,9.405945156669556,2.8541810995098964,60.0,12.0,15.611298649361999,9.424363832448615,0.001958195106633999,True
-33.0,-60.0,5.983552527338455,2.7825710912223283,56.268684548004664,11.416180054144304,9.853540002008327,6.000386525240785,0.0028133784779888426,True
-33.0,-57.0,6.115363549205343,2.321082308325775,59.999995518726756,11.99999999881503,10.019839607551864,6.158770191408565,0.007097965943310543,True
-33.0,-54.0,6.177649313049787,2.3355118554300747,60.0,12.0,10.104215145170084,6.210632253708995,0.005339076238842843,True
-33.0,21.0,5.955740316220263,2.870783389095796,59.99999997400513,11.999999847079687,9.889165906387314,5.985995651952175,0.005080029370910038,True
-33.0,24.0,5.78764509246245,2.833543726414299,60.0,12.0,9.591878386809375,5.793564808791047,0.0010228195119129425,True
-33.0,27.0,5.692694168665306,2.5409040690173716,59.06941995791185,12.0,9.386037264761983,5.715385211743561,0.003985993697528079,True
-33.0,117.0,6.420943193603565,2.407929160478846,59.999999447054726,11.999999977463712,10.531605532851392,6.439960809203422,0.00296181028650155,True
-33.0,120.0,6.179150318389124,2.7364801167620922,60.0,12.0,10.17140141736343,6.22441465364537,0.00732533324550138,True
-33.0,123.0,6.227673307676266,2.7441040794376073,56.26868457612559,11.416180113844762,10.228164383610206,6.268155008479114,0.0065002929349152645,True
-33.0,135.0,6.419279467277183,2.8553316349204176,60.0,12.0,10.584896265112084,6.458403027899652,0.006094696581120202,True
-33.0,138.0,6.88247267321231,3.031445425507343,56.26868447300752,11.416179797224391,11.367896130759984,6.911987335473945,0.004288380595612298,True
-33.0,141.0,7.289081104684771,2.599369769847325,60.0,12.0,12.054775487970156,7.289081104684771,0.0,False
-33.0,144.0,7.032169208395225,3.0493839658766495,60.0,12.0,11.670967815013714,7.069652339439714,0.005330237361146036,True
-33.0,147.0,6.647045634737032,2.684723634150991,59.99999997308836,11.99999992474938,10.978214747230567,6.663899923927943,0.0025356060597555206,True
-33.0,150.0,6.516295789093643,2.331997947518974,59.39143670868996,12.0,10.681102967775102,6.5385385883803355,0.003413411546467879,True
-30.0,-69.0,7.931971761353255,2.8262600064912706,59.99999987145608,11.999999968102149,13.13388790311934,7.995239675338267,0.007976316089937499,True
-30.0,-66.0,6.735308354970151,2.886613596024549,59.99999991101948,11.999999999916152,11.204629787027194,6.7706233862219865,0.005243268665758371,True
-30.0,-63.0,6.049224299157608,2.983076998162554,60.0,12.0,10.021064825445494,6.089577161412527,0.00667074987788745,True
-30.0,-60.0,5.714312446917666,2.7660427048061154,60.0,12.0,9.419544949643281,5.738654907940181,0.004259910750180559,True
-30.0,-57.0,5.777663366422517,2.5988641956771894,59.99999434457988,11.999999793990897,9.510012865551447,5.799999431057478,0.0038659338937553625,True
-30.0,-54.0,5.985718906960613,2.3231578830625224,59.999999814224616,11.999999921900956,9.80642706635538,6.014415274858238,0.004794138906899748,True
-30.0,-51.0,5.612696671155788,2.2666612056016837,40.47919240875374,12.0,9.17906086244671,5.631863095880522,0.0034148335190162735,True
-30.0,18.0,6.118949882509727,3.2668629055519802,59.99999999987861,11.99999994544127,10.254309915144457,6.152197769315361,0.005433593581256263,True
-30.0,21.0,8.467495682246929,2.7856253862331894,60.0,12.0,14.050243327990493,8.49691483475191,0.0034743628587449358,True
-30.0,24.0,7.703711536472664,2.8316152341048184,60.0,12.0,12.761437030898135,7.708382292796598,0.0006062994832842251,True
-30.0,27.0,6.553190379859471,2.5522608468155537,60.0,12.0,10.777212320228022,6.5577186872262425,0.0006910080593246528,True
-30.0,30.0,4.926676434911289,2.319039783905584,59.06942017382776,12.0,8.062615821150995,4.939570478277349,0.0026171889987925364,True
-30.0,117.0,6.5789902420033295,2.9050324464958632,59.206551064308265,11.999999998576786,10.931503147001516,6.599198093811201,0.0030715734580141377,True
-30.0,120.0,7.016958576503204,2.7436907334291294,60.0,12.0,11.627374967016303,7.039324772155269,0.0031874487227215413,True
-30.0,123.0,6.787722531545889,2.6068551283958366,59.99999987670086,11.999999999533106,11.215650319068095,6.793981263423056,0.0009220665470752856,True
-30.0,126.0,6.547712685113396,2.6332604375310877,59.99999995249386,11.999999833603813,10.834627935342562,6.553489119429087,0.0008822064426901364,True
-30.0,129.0,6.407748989371636,2.819436367275297,59.99999995447834,11.999999950986776,10.579996856593615,6.419139753921671,0.001777654613020712,True
-30.0,132.0,6.544415321805857,2.9069754682065465,59.99999998222164,11.999999932995088,10.82687947615482,6.558206515168136,0.002107322454968062,True
-30.0,135.0,7.44771951771957,2.8926596072251045,60.0,12.0,12.375913054326643,7.463886343297348,0.0021707081663473893,True
-30.0,138.0,7.33891612321624,2.782059642796107,60.0,12.0,12.186513143714874,7.371167260920907,0.004394536899344331,True
-30.0,141.0,7.364684386800132,2.849133651650272,60.0,12.0,12.22061091331492,7.378395183924726,0.0018616951391927361,True
33.0,-108.0,10.507177802271906,2.6115066161126737,59.99999896233492,11.999999981380352,17.36192738679894,10.535852931316745,0.0027290990582303025,True
33.0,-105.0,8.991231152027268,2.81370162668046,60.0,12.0,14.812865453724903,9.024100224541773,0.0036556809583405485,True
33.0,-102.0,6.735570941127024,2.9588361331471025,59.99999996410066,11.999999999990049,11.110633001686967,6.779846615824372,0.00657341078942585,True
33.0,-99.0,5.927499804486882,3.3183979066173874,56.26868422016833,11.416180115255335,9.873788695455803,5.9587437616601076,0.005271017832775885,True
33.0,-96.0,5.882759158446979,2.916602445774464,59.999999936554815,11.999999989638727,9.730851953789797,5.912823040892768,0.005110507099822414,True
33.0,-93.0,5.940481139627754,2.5842498563889227,59.0694202995909,12.0,9.806762691845377,5.9646209079808195,0.004063604914429236,True
33.0,-90.0,5.823969852908225,2.7137110621386182,59.99999998216305,11.99999998723753,9.618339912521252,5.857935165374977,0.005831986312530712,True
33.0,-87.0,5.845026267449877,2.7584394136187718,59.99999997999507,11.999999993603874,9.64206001831662,5.872054964356173,0.004624221632127612,True
33.0,-84.0,6.06852107764094,2.7360456373708537,60.0,12.0,10.027004320911905,6.077096734441741,0.001413137845462429,True
33.0,-81.0,5.615905025286096,2.524126612040861,60.0,12.0,9.240817427537003,5.627113529300524,0.0019958499946065764,True
33.0,-6.0,6.881353575702568,2.6911057806805925,60.0,12.0,11.389138662094865,6.904570469089641,0.003373884677143924,True
33.0,-3.0,7.573725029754965,2.748053530789706,59.99999984824314,11.999999911725057,12.519677155729683,7.60792551577287,0.004515675692415635,True
33.0,0.0,8.33216819345539,2.7382119032116803,60.0,12.0,13.786043596665976,8.347393218224203,0.0018272584536606457,True
33.0,3.0,8.009982090061424,2.902617730620606,59.99999994802031,11.99999999881841,13.318205096970075,8.036559732576228,0.003318065161191871,True
33.0,6.0,7.6279816450719204,2.939254441487948,60.0,12.0,12.7065795355308,7.654293210683641,0.0034493483120426,True
33.0,9.0,6.950239739010582,2.9006293241008403,60.0,12.0,11.553968878106792,6.966765978556001,0.002377794171999527,True
33.0,36.0,6.059170890084584,3.043924864401642,60.0,12.0,10.044431204550582,6.0970917338318324,0.006258421232070471,True
33.0,39.0,7.853388510556093,2.786193445821057,60.0,12.0,13.009320202571416,7.867298946336368,0.00177126545587009,True
33.0,42.0,8.538681784273438,2.762954552407651,60.0,12.0,14.163626333261172,8.57050853928419,0.0037273616484188163,True
33.0,45.0,7.8489770718657255,2.8442659645409534,60.0,12.0,13.042384530043506,7.8520564910393675,0.0003923338220314212,True
33.0,48.0,8.476251874535341,2.7524235806381503,60.0,12.0,14.051508997617812,8.504988752555018,0.003390281275856041,True
33.0,51.0,9.504130862978533,2.3999357349436004,60.0,12.0,15.601755579782305,9.520682592621958,0.0017415300654054068,True
33.0,54.0,11.481668685754903,2.7256764818080765,59.99999929053032,11.999999998655241,18.943859012412375,11.515639390182043,0.002958690531567725,True
33.0,57.0,12.8989097960914,2.528089479059809,59.999439716622774,11.999999962291293,21.231429555379346,12.926298299829115,0.002123319270440518,True
33.0,60.0,9.127162358267986,2.784529320972212,60.0,12.0,15.126469715386468,9.14802397815427,0.002285663283658662,True
33.0,63.0,11.297996291474227,2.574214152688724,60.0,12.0,18.646646170471037,11.33943691490379,0.0036679622085585306,True
33.0,66.0,10.977330122521003,2.425336436116406,60.0,12.0,17.996983377011134,10.988607807319577,0.0010273613595200124,True
33.0,69.0,7.448797516920232,2.815957057930927,59.99999996542266,11.999999997519108,12.27889873328858,7.497448610657346,0.00653140236750988,True
33.0,72.0,6.83605015056111,2.5894826909807356,60.0,12.0,11.269608823899409,6.850502096080869,0.0021140783349245136,True
33.0,75.0,6.918770045238369,2.6949786349987077,60.0,12.0,11.343725552744345,6.951153335597731,0.004680498144558009,True
33.0,78.0,13.743718337548165,1.8772380373791466,58.15829343780276,11.129749216423718,22.218514554279384,13.804972021581316,0.004456849487798674,True
33.0,81.0,21.21522225036926,1.6383028554136323,60.0,10.75329423431265,34.094535097453345,21.305502310394715,0.0042554378624944725,True
33.0,84.0,15.266807172278021,1.9927244130956014,59.99999999311113,11.999999962362278,24.79338512565045,15.279945284591932,0.0008605671222315125,True
33.0,87.0,15.759413695476336,1.614861701718727,59.99999995421647,11.99999998925496,25.34943734828533,15.759601563007761,1.1920972128473488e-05,True
33.0,90.0,14.548197041118732,1.8154620526340473,60.0,12.0,23.45858923406464,14.578666709237444,0.002094394792192708,True
33.0,93.0,14.011866807299302,1.683193905564198,60.0,12.0,22.547011563107,14.06963143905743,0.0041225507316438054,True
33.0,96.0,13.57832219663447,1.8035150353877245,60.0,12.0,21.869243942324562,13.595917012509323,0.0012958019127881615,True
33.0,99.0,12.417005252671546,1.731803650530162,60.0,12.0,20.004805149162287,12.464351322486763,0.003813002318335261,True
33.0,102.0,9.957527291141952,2.0370035526557655,59.999999986275796,11.999999989213975,16.1798330893569,10.018282995544263,0.006101485100257599,True
33.0,105.0,7.741398264427077,1.890890088247238,59.9999971910046,11.99999333936882,12.554746468936607,7.741642933495767,3.160528115624641e-05,True
33.0,108.0,8.574419007173612,2.015727800111945,59.0694200177974,12.0,13.914292988808223,8.599382896524638,0.002911438002987806,True
33.0,111.0,7.79083794568829,2.0800139883909474,56.466559157010614,12.0,12.679016040509385,7.821151636099585,0.003890940951745947,True
33.0,114.0,7.361544142122242,2.239610687630958,60.0,12.0,12.015435819696362,7.374496340211142,0.0017594403889786905,True
33.0,117.0,6.9876890312562026,2.1878281543293765,54.45214126795893,12.0,11.391329544247972,7.001766853109079,0.00201466061095537,True
33.0,120.0,6.8291744048985725,2.124991004534625,59.069420434095065,12.0,11.109871113050275,6.8442417526789265,0.0022063205428676986,True
36.0,-120.0,8.65097514640144,2.886398408973883,60.0,12.0,14.391981003543675,8.681151911619905,0.0034882501345548473,True
36.0,-117.0,16.685547804134533,2.5834758878546156,58.468035576044244,12.0,27.55233264273408,16.751032895184604,0.0039246593410523,True
36.0,-114.0,14.03169006335798,2.563105432208079,60.0,12.0,23.08829464142953,14.044679261338368,0.0009257044534006883,True
36.0,-111.0,11.246060973491822,2.5020128018751704,59.999999603457674,11.999999915728008,18.479756900729516,11.29869698366378,0.004680395233142158,True
36.0,-108.0,9.575363000855917,2.6756572622782064,60.0,12.0,15.847078821317732,9.61105888161848,0.0037278879933190273,True
36.0,-105.0,9.47809433131265,2.31367971834044,59.99999997580792,11.999999894197057,15.53292103713662,9.515989536316683,0.003998188209505189,True
36.0,-102.0,7.151839406018539,2.725215139507983,59.99999998834643,11.999999981617712,11.779192636428007,7.16869465092332,0.002356770607935784,True
36.0,-99.0,6.696086876740528,3.3047011472584265,56.26868430506571,11.416180048672413,11.167530739124116,6.741860155739725,0.006835825138140662,True
36.0,-96.0,6.3715211948261015,2.8364574105881544,59.069418134241104,12.0,10.58724163507321,6.396876580487874,0.003979486983793201,True
36.0,-93.0,6.594397232806021,2.7499661550378387,59.06942025925611,12.0,10.932929601049544,6.620532817753149,0.003963301576239151,True
36.0,-90.0,6.491585083932684,2.6864846566400464,59.06942022195287,12.0,10.74885833242317,6.51989494261318,0.004361008646496267,True
36.0,-87.0,6.954954879655987,2.584964958619457,59.99999987247571,11.999999996638469,11.481678339501222,6.982597992779333,0.003974592733046311,True
36.0,-84.0,6.579443957569265,2.6625979183055524,59.99999992447594,11.999999997374598,10.849757670490192,6.615396479368755,0.005464370854337706,True
36.0,-81.0,6.864480426872188,2.5289261634958278,59.06941456752876,12.0,11.312099348302025,6.8904398136770135,0.003781697257552562,True
36.0,-78.0,6.104601888636346,2.5798653507681304,59.99999800202399,11.99999996662543,10.033540248932349,6.129768801341237,0.004122613261929437,True
36.0,3.0,7.592311108496484,2.491214616068128,60.0,12.0,12.466495809600842,7.598126134374208,0.0007659098520365621,True
36.0,6.0,7.035153877195542,2.5130496788063583,60.0,12.0,11.548421088788047,7.070989657051584,0.005093816067364681,True
36.0,9.0,6.91945610765561,2.682023345698315,59.99999958049203,11.99999999828773,11.407570914067295,6.9664673975687,0.006794072999621685,True
36.0,39.0,7.164464174376886,2.896798132946532,59.99999930689147,11.9999999991788,11.887470948820187,7.1907778223784335,0.0036728005557842202,True
36.0,42.0,8.526102898232926,2.7870730914617856,60.0,12.0,14.152953121847014,8.567228437064461,0.004823486101728666,True
36.0,45.0,7.876312725831551,2.7919255631305213,59.99999994318367,11.99999998813226,13.02849152468788,7.926639571119845,0.006389645388665196,True
36.0,48.0,8.370779404694884,2.3855379320405468,60.0,12.0,13.748900128654231,8.404017613002885,0.003970742352780049,True
36.0,51.0,10.578082853320542,2.3744932812661017,59.99999996421207,11.999999984103958,17.340556018965387,10.611016430355548,0.0031133786236764273,True
36.0,54.0,9.009167450385295,2.7335256019041076,60.0,12.0,14.891635464780054,9.070114191749145,0.006764969315920896,True
36.0,57.0,9.463606102289033,2.4425697719472397,60.0,12.0,15.518710165435166,9.470948147156733,0.000775818941357281,True
36.0,60.0,8.537079648430186,2.4412611301732445,59.999999002158646,11.999999632247867,14.009870648096891,8.56100656454597,0.002802705035109201,True
36.0,63.0,10.167691527393002,2.3435643732430536,60.0,12.0,16.67200777990836,10.202638907705323,0.0034371007635478046,True
36.0,66.0,9.919124604143596,2.6353705322283196,60.0,12.0,16.383174905111943,9.946764523282505,0.002786528069963288,True
36.0,69.0,9.021077641081396,2.484457913734119,60.0,12.0,14.859839477819943,9.058491958881502,0.004147433298847129,True
36.0,72.0,10.215659048630444,2.366184612935406,60.0,12.0,16.76832073846848,10.267370245531279,0.005061954070184733,True
36.0,75.0,15.9299998197592,1.7009087755413372,60.0,3.7831322798961007,25.579604956408645,15.953168482326667,0.0014544044463032427,True
36.0,78.0,15.627875391993529,1.8297034016069775,59.99999994149466,11.999999998129919,25.242682837022564,15.636515123399754,0.0005528410733714506,True
36.0,81.0,15.062271015893705,1.8801784452869903,60.0,12.0,24.36491071718603,15.112154734752686,0.0033118325122648102,True
36.0,84.0,17.068192446564183,1.3664703427869211,59.99999974380507,11.999999850651278,27.244350000875418,17.068192446564183,0.0,False
36.0,87.0,16.158411578665614,1.5064226833724441,59.99999976073349,11.99999876527775,25.904215635001073,16.160986157537312,0.00015933366093344803,True
36.0,90.0,15.448583505413067,1.5227440017933178,60.0,12.0,24.751723745552955,15.524400510089409,0.004907699443756515,True
36.0,93.0,14.944665654703522,1.8057626126611048,56.15304918990975,11.999999954492854,24.051877748571545,15.02989659418463,0.00570310112319459,True
36.0,96.0,12.744686015089814,1.8790073775416314,59.99999999865717,11.99999999967713,20.625341825087656,12.819593673593488,0.005877560138789063,True
36.0,99.0,13.37135975420878,1.7577521141420605,60.0,12.0,21.510090786764632,13.391479091038923,0.0015046590025228359,True
36.0,102.0,9.20817024264402,2.8178834013749428,59.999999993752525,11.999999997230038,15.253164359976738,9.252153980640179,0.004776599132851149,True
36.0,105.0,8.353167567024084,2.25778245851276,59.06942041441089,12.0,13.668653514969218,8.388585754945389,0.004240090676634575,True
36.0,108.0,8.742286249832189,2.2376224363294726,60.0,12.0,14.301888086249136,8.778305544956007,0.004120123054139265,True
36.0,111.0,8.621545263959987,2.295152571860865,59.06942035218354,12.0,14.128372503105908,8.661573295615453,0.0046427908721643615,True
36.0,114.0,8.450815567049249,2.3886551778873257,60.0,12.0,13.868394426995962,8.476328456711743,0.00301898550028375,True
36.0,117.0,7.635006093752707,2.345579670226331,60.0,12.0,12.513220564845367,7.6571887277958,0.002905385244059504,True
36.0,120.0,6.977520864024405,2.1878281543293765,54.45214126795893,12.0,11.377533035403731,6.99328672460968,0.002259521811903525,True
36.0,129.0,6.949661254353616,1.9958837579484532,52.616168780086944,11.414163059164329,11.270022749054469,6.956068539647268,0.0009219564895538243,True
36.0,138.0,7.534770432040136,1.9958837579484532,52.616168780086944,11.414163059164329,12.15966474517086,7.549760499433748,0.0019894524363833718,True
39.0,-123.0,10.325448407562314,2.573979433666465,60.0,12.0,17.03759570055076,10.361002897895533,0.0034433846289114983,True
39.0,-120.0,12.973119155082463,1.8523201308307033,60.0,3.7831306132942966,20.966938528196184,13.015568124335328,0.0032720711762085925,True
39.0,-117.0,14.770438283870392,2.21053949287748,60.0,12.0,24.06699867306184,14.783374418165788,0.0008758124875361678,True
39.0,-114.0,11.733372342261243,2.3018667526704615,60.0,12.0,19.206026023532818,11.767062894962129,0.0028713443772289886,True
39.0,-111.0,12.204348123509547,2.2234017611805608,60.0,12.0,19.917518855834594,12.23004073526266,0.00210520148172609,True
39.0,-108.0,13.681844344030205,2.05391405001236,60.0,12.0,22.244084862117198,13.725597396185304,0.0031978913847378605,True
39.0,-105.0,12.116602927394101,2.098949883895616,60.0,12.0,19.699566618666548,12.139554844022062,0.001894253427754802,True
39.0,-102.0,7.923369768388197,2.5166131579402293,60.0,12.0,13.056853280986356,7.987813194540438,0.008133335693779017,True
39.0,-99.0,7.374115812351799,3.0338954620780973,56.268683661909755,11.416180032368331,12.237276021802687,7.402655506749772,0.0038702530749745788,True
39.0,-96.0,7.306148374041798,2.836574840373843,59.999999942463965,11.99999992285418,12.14714282107908,7.33725407750196,0.004257469444595258,True
39.0,-93.0,6.921924946512101,2.6324536689253764,60.0,12.0,11.445119422098097,6.949245451646368,0.003946951945503685,True
39.0,-90.0,7.324387357627138,2.5990180820912916,58.15829364380107,11.129749725791148,12.092077832093546,7.359336479975507,0.004771610326149006,True
39.0,-87.0,7.232782094022721,2.663252590941967,59.06942030203371,12.0,11.959897617701758,7.258917058450898,0.003613404093809854,True
39.0,-84.0,7.34055063126289,2.5603277221427625,59.069396867792946,12.0,12.10536078547351,7.367391373506745,0.003656502569377011,True
39.0,-81.0,7.72792118832969,3.0153602700042144,56.2686845143607,11.41618009637259,12.777094769465002,7.772163705712615,0.005725021814370763,True
39.0,-78.0,8.037671410430574,2.9626195407764953,56.26868392599767,11.41618011663601,13.264938471356384,8.080379704832346,0.0053135158456899065,True
39.0,-9.0,6.471766074422361,2.5083733452935535,59.069420434095065,12.0,10.642362432980567,6.551895124024846,0.012381326624145182,True
39.0,-6.0,7.199853948698434,2.3873403160305617,60.0,12.0,11.816169439365238,7.262897907562021,0.00875628301807206,True
39.0,-3.0,8.266281930165267,2.4328340826033465,60.0,12.0,13.580246437453718,8.312799003135483,0.005627327178433923,True
39.0,21.0,6.159947489538786,2.8160532285130424,56.268683948998664,11.416180030225505,10.121118188392384,6.190110627329704,0.004896655018917471,True
39.0,27.0,6.8680328501857755,2.6616621188396525,59.99999999517869,11.999999999952008,11.345217447695624,6.91872670627006,0.007381131859745399,True
39.0,30.0,8.010344932611334,2.694683265786459,56.26868452561136,11.41618011346613,13.112060694989852,8.046710626444774,0.004539841185289061,True
39.0,33.0,8.43958265281471,2.8770794417941143,60.0,12.0,13.883467405539008,8.481308042362512,0.004944011009109037,True
39.0,36.0,8.379209210703136,2.4653847794743817,59.99999933145334,11.99999999729988,13.75909249470762,8.402701260214995,0.0028036117634885212,True
39.0,39.0,9.045171630395489,2.75011764604706,60.0,12.0,14.96728262023433,9.05381683856055,0.0009557815504583903,True
39.0,42.0,7.886301455813517,2.3773504633958664,60.0,12.0,12.903955587417995,7.913707137633038,0.003475099445928255,True
39.0,45.0,8.787959803437793,2.8949696912141745,56.268684287203904,11.416180107900175,14.478754104817593,8.83602524198433,0.005469464997750015,True
39.0,48.0,8.842787393966795,2.5145376350957767,58.15829368810998,11.129749743841016,14.564603171096401,8.884443431998472,0.004710736126043005,True
39.0,54.0,8.280605384371121,3.5965099516629677,59.999999945220736,11.999999957720679,13.885486062993309,8.307759047718013,0.0032791881857022584,True
39.0,57.0,10.11352387941305,3.4129222824471537,59.99999997899476,11.999999952220785,16.849462065307282,10.17821506551056,0.006396503025932935,True
39.0,60.0,9.723761573334011,2.6430137346444527,60.0,12.0,16.01198017288324,9.791104826723009,0.006925638075462167,True
39.0,63.0,10.093977090124291,2.3669619678184843,59.99999082379389,11.999999999687251,16.56785475545407,10.180484444770126,0.008570195263319176,True
39.0,66.0,9.177330825841421,2.4299943006584503,59.99999992528207,11.99999999343715,15.078702843286619,9.198373736772034,0.0022929227822276925,True
39.0,69.0,11.355678914250836,1.7653614372917907,60.0,12.0,18.284945062644848,11.38093438513396,0.0022240388332422523,True
39.0,72.0,20.411207021968636,1.5761976459462161,60.0,3.7831345518061483,32.657175103381434,20.447607942299758,0.0017833791157937677,True
39.0,75.0,13.22087458176459,1.8741433118113529,59.99999999504663,11.999999984409735,21.372128627291005,13.266763410709608,0.0034709374679577697,True
39.0,78.0,13.315206013858248,2.6457383346232874,60.0,12.0,22.016804223648304,13.36346600031051,0.003624426569294814,True
39.0,81.0,14.813741351197768,2.6741733880756313,60.0,12.0,24.507416285200396,14.864027481939928,0.003394559790804917,True
39.0,84.0,15.637208691360916,2.5054666366640643,60.0,12.0,25.766481682828925,15.698185365463704,0.003899460274932298,True
39.0,87.0,17.902420463687932,2.36171613584473,60.0,12.0,29.394622141687105,17.979325123681313,0.004295768840273294,True
39.0,90.0,13.998961015947328,1.9969838718512951,59.999999991858814,11.999999999529923,22.707337288342128,14.025855320829386,0.0019211643529416474,True
39.0,93.0,15.851894180701501,1.9004881174541226,60.0,12.0,25.598902197520452,15.867804835233434,0.0010037068346887249,True
39.0,96.0,14.338613763696936,1.9245715247281983,60.0,12.0,23.203629340688416,14.372661451965188,0.0023745453242108804,True
39.0,99.0,12.277189998533485,1.8596807670956028,60.0,12.0,19.846512462570914,12.317293297202246,0.0032664883962495823,True
39.0,102.0,12.071230891508318,2.678029868586175,60.0,12.0,19.96419036546975,12.107281112224587,0.002986457722520217,True
39.0,105.0,11.587840070859535,2.5063020638002342,59.99999988681832,11.999999956065516,19.094302163537577,11.640162739545081,0.004515308147643876,True
39.0,108.0,10.559418966023813,2.384068299897419,59.999999973109524,11.999999969675144,17.34475504156388,10.6054162221662,0.004356040449800201,True
39.0,111.0,10.271984626986244,2.509210287538566,59.99999994966175,11.999999994253999,16.927166820170477,10.316787844039027,0.004361690430793397,True
39.0,114.0,9.384062579545434,2.208613573309323,59.06942042883209,12.0,15.329833906170231,9.421241475142512,0.003961918975062841,True
