water_price_usd_per_m3,discount_rate,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
23.285714285714285,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,2944.6858485676075,7.661414031068038,11.749991291163813
25.0,0.07428571428571429,21.497021836022054,0.0016638301493752347,10.0,19.21756475858883,4185.5529430299885,6.924484644383018,10.080804831389093
1.0,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-12998.145051762102,inf,inf
2.7142857142857144,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-11809.570504712294,inf,inf
4.428571428571429,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-10620.995957662488,inf,inf
6.142857142857142,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-9432.421410612682,inf,inf
7.857142857142857,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-8243.846863562874,181.60794875094538,inf
9.571428571428571,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-7055.272316513068,51.55373107723085,inf
11.285714285714285,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-5866.697769463262,30.04075681947439,inf
13.0,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-4678.123222413456,21.195879728356715,inf
14.714285714285714,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-3489.5486753636487,16.374691742416193,inf
16.428571428571427,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-2300.9741283138446,13.340319538409775,inf
18.142857142857142,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,-1112.399581264035,11.254722061290046,29.96801838067093
19.857142857142858,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,76.17496578577084,9.733073791493199,19.594220530394477
21.57142857142857,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,1264.7495128355768,8.573877986202955,15.047567619165305
23.285714285714285,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,2453.324059885381,7.661414031068038,12.332293163315253
25.0,0.07999999999999999,21.497021836022054,0.0016638301493752347,10.0,19.747275406038497,3641.8986069351886,6.924484644383018,10.490293255479601
1.0,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-12821.975088060915,inf,inf
2.7142857142857144,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-11682.287779775945,inf,inf
4.428571428571429,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-10542.600471490972,inf,inf
6.142857142857142,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-9402.913163206002,inf,inf
7.857142857142857,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-8263.225854921031,181.60794875094538,inf
9.571428571428571,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-7123.538546636059,51.55373107723085,inf
11.285714285714285,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-5983.85123835109,30.04075681947439,inf
13.0,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-4844.163930066118,21.195879728356715,inf
14.714285714285714,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-3704.4766217811466,16.374691742416193,inf
16.428571428571427,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-2564.789313496178,13.340319538409775,inf
18.142857142857142,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-1425.1020052112035,11.254722061290046,40.65758129313967
19.857142857142858,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,-285.41469692623286,9.733073791493199,21.855513997766256
21.57142857142857,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,854.272611358736,8.573877986202955,16.144130661852678
23.285714285714285,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,1993.9599196437066,7.661414031068038,13.000411453583416
25.0,0.08571428571428572,21.497021836022054,0.0016638301493752347,10.0,20.28645564648106,3133.647227928679,6.924484644383018,10.946731747021971
1.0,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-12657.096619739486,inf,inf
2.7142857142857144,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-11563.163155518887,inf,inf
4.428571428571429,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-10469.229691298287,inf,inf
6.142857142857142,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-9375.296227077688,inf,inf
7.857142857142857,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-8281.362762857088,181.60794875094538,inf
9.571428571428571,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-7187.429298636489,51.55373107723085,inf
11.285714285714285,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-6093.49583441589,30.04075681947439,inf
13.0,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-4999.56237019529,21.195879728356715,inf
14.714285714285714,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-3905.6289059746905,16.374691742416193,inf
16.428571428571427,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-2811.695441754093,13.340319538409775,inf
18.142857142857142,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-1717.7619775334906,11.254722061290046,inf
19.857142857142858,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,-623.8285133128911,9.733073791493199,25.217261100740917
21.57142857142857,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,470.10495090770746,8.573877986202955,17.511105711328863
23.285714285714285,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,1564.0384151283051,7.661414031068038,13.779665394057615
25.0,0.09142857142857141,21.497021836022054,0.0016638301493752347,10.0,20.834734587557513,2657.9718793489046,6.924484644383018,11.460549903841928
1.0,0.09714285714285714,21.497021836022054,0.0016638301493752347,10.0,21.391741081177962,-12502.618560455247,inf,inf
