lat,lon,sawh_lcow,coast_km,elev_m,desal_lcow,sawh_cheaper
9.0,78.0,4.2577760555147215,24.3774397757356,54.0,1.6010456321544895,False
9.0,81.0,4.054822733026432,5.3058157004024675,0.0,1.0720529772114655,False
9.0,99.0,3.994905558142331,40.58134078619577,44.0,1.7710946078765386,False
9.0,105.0,4.103486531496935,20.15434847709272,1.0,1.278696052318919,False
9.0,126.0,4.240842291947134,24.645904668672557,156.0,2.1146913854005733,False
12.0,-84.0,4.1969573463370375,23.36158347288976,17.0,1.4022503035618428,False
12.0,-72.0,3.857198845475431,19.17620815719335,44.0,1.4804129067746856,False
12.0,-15.0,4.8846355297724315,9.185288908585976,30.0,1.2747362233785975,False
12.0,-12.0,5.848204429783702,295.1562775200028,263.0,6.323222248721638,True
12.0,-9.0,6.3100728300396,561.3931979930707,337.0,10.3087196287459,True
12.0,-6.0,6.1799931009950875,759.0915421700167,451.0,13.563463142668827,True
12.0,-3.0,6.091766997006026,739.27315972609,281.0,12.444329509080301,True
12.0,0.0,6.248367936368184,666.5444500031477,306.0,11.581673631042747,True
12.0,3.0,6.530143830622861,605.8073380817233,195.0,10.201863651149802,True
12.0,6.0,6.042846376053958,650.7903570982412,385.0,11.762733049394114,True
12.0,9.0,5.983001241104226,791.0931668011805,404.0,13.763045205160031,True
12.0,12.0,6.875500581090467,888.0941477240228,369.0,14.90531852609223,True
12.0,15.0,7.431695567258811,1058.340525718863,294.0,16.84226433926216,True
12.0,18.0,7.459840388079631,1271.2341953396224,379.0,20.15836037271207,True
12.0,21.0,7.447207107633035,1525.9489624946486,515.0,24.29738691067733,True
12.0,24.0,7.558007987110886,1629.9658306131666,755.0,26.909935979726804,True
12.0,27.0,7.771815662037956,1353.894261852323,479.0,21.780884075954546,True
12.0,30.0,7.536959097300237,1093.8100874314964,646.0,19.08394098731972,True
12.0,33.0,7.348530704832818,804.8890963074754,397.0,13.915393927855515,True
12.0,36.0,5.820233417519151,536.7709592277412,695.0,11.764349626312725,True
12.0,39.0,6.116054226633116,357.6898679384172,2130.0,16.507428406603708,True
12.0,42.0,4.939407668077648,74.08717495082777,558.0,4.796103835832241,False
12.0,51.0,4.35848431651285,10.76851706779191,0.0,1.1462364617806142,False
12.0,78.0,4.552341696549361,195.82740924892644,458.0,5.949336217600421,True
12.0,99.0,4.273054389701157,32.4610344423913,181.0,2.345820847727674,False
12.0,105.0,4.328444540442605,180.1422739846602,9.0,3.491332080711685,False
12.0,108.0,4.079248161419909,111.4203828527372,674.0,5.883088799140172,True
15.0,-90.0,4.57196537621125,132.65309754086442,1248.0,9.04142906460494,True
15.0,-87.0,4.639733195553086,85.35136970436677,1569.0,10.0040716005853,True
15.0,-84.0,4.1864760907988945,35.52050686868845,74.0,1.8523684832767893,False
15.0,-15.0,6.388740044466702,175.14540087845094,49.0,3.623474543929364,False
15.0,-12.0,7.59872188813413,406.7723578892218,129.0,7.168968620135631,False
15.0,-9.0,7.702845748551468,713.3445278604411,297.0,12.172218688344792,True
15.0,-6.0,7.999873848985323,1007.2794838437542,323.0,16.293855390598182,True
15.0,-3.0,8.199394071378713,1072.7541876710518,348.0,17.308001868572884,True
15.0,0.0,8.285197805149048,991.8357055227103,297.0,15.954128880998407,True
15.0,3.0,8.025558758829874,937.5354704631701,282.0,15.14173168888985,True
15.0,6.0,7.934618176518446,966.9074059888013,505.0,16.655602573327922,True
15.0,9.0,8.075104406073306,1083.569897150558,546.0,18.444879203304577,True
15.0,12.0,8.329508477272505,1193.0004094675535,354.0,18.970945560569376,True
15.0,15.0,8.393604029098526,1338.3978614128894,351.0,20.930442957987037,True
15.0,18.0,8.858219518158895,1518.8804796289946,286.0,23.05639691336175,True
15.0,21.0,8.617176464105054,1708.303502689929,487.0,26.633761566529234,True
15.0,24.0,8.365828813621665,1490.926928771127,971.0,26.101787692711905,True
15.0,27.0,8.521336832090329,1191.412932166572,689.0,20.62438761882205,True
15.0,30.0,8.961115515310272,901.0250606209215,502.0,15.745920323232115,True
15.0,33.0,8.58913913048808,637.6187306149737,396.0,11.638862361751343,True
15.0,36.0,6.00505090935054,368.07865730325403,438.0,8.18850816617819,True
