lat,lon,sawh_lcow,coast_km,elev_m,desal_lcow,sawh_cheaper
-36.0,-66.0,7.386807767287414,449.10790519695803,275.0,4.736942676287345,False
-36.0,-63.0,6.867747769751273,316.85042327998514,133.0,3.483914374071099,False
-36.0,-60.0,6.7575828006264,213.70717231589967,171.0,2.878571700024959,False
-36.0,141.0,7.060383645293159,121.31118340018567,99.0,2.0712029352872605,False
-36.0,144.0,7.1801226227438235,225.60514135942188,218.0,3.0768589098304746,False
-36.0,147.0,7.264079118079185,228.73853444222283,794.0,4.538134648862693,False
-36.0,150.0,6.551899898696187,14.630513444527956,0.0,1.0993411862883449,False
-36.0,174.0,6.595042176921575,3.5856680467020787,0.0,1.024346686037107,False
-33.0,-69.0,8.069620445136767,232.2267009846029,1169.0,5.499319299685453,False
-33.0,-66.0,6.335476986684325,510.7792873858179,594.0,5.953191361349704,False
-33.0,-63.0,6.201113012007035,420.1708832814803,129.0,4.175460297481251,False
3.0,-57.0,4.019394334109566,281.9257164130121,219.0,3.4617756144443517,False
3.0,-54.0,3.9109292931273583,262.8765939943488,191.0,3.2624320732216283,False
3.0,-51.0,4.120462578696033,8.646463443804572,15.0,1.096209486783433,False
3.0,12.0,4.324937334614633,227.97189647502813,683.0,4.255429177065441,False
3.0,15.0,4.152391810834186,560.9862231573762,541.0,6.161596455238584,True
3.0,18.0,3.981726660381777,894.0744653580525,355.0,7.9582656197811765,True
3.0,21.0,4.355953058427461,1227.174902937904,455.0,10.47001759094837,True
3.0,24.0,4.600260935263272,1560.2779536106123,442.0,12.699287305016057,True
3.0,27.0,4.451363791711912,1599.9944174104737,707.0,13.631462094217117,True
3.0,30.0,4.721060229409619,1300.4088221702084,1473.0,13.512275902535716,True
3.0,33.0,4.556541785562741,1022.0159396692579,1050.0,10.56448823035426,True
3.0,36.0,4.826222782637727,779.3841309892383,410.0,7.317018249416929,True
3.0,39.0,5.4038811411801175,541.3338606975533,555.0,6.063156914136387,True
3.0,42.0,4.550044502456693,305.23251701021724,414.0,4.107528790499375,False
3.0,45.0,3.988554970127442,111.65131718533327,111.0,2.035612443688413,False
3.0,99.0,4.441213064238546,62.5536740518238,445.0,2.5372394468118835,False
3.0,102.0,4.419973458684,53.277206694461995,567.0,2.779252233455397,False
3.0,114.0,4.085395322971582,97.95110254906204,266.0,2.3300879863081314,False
3.0,117.0,4.174541153197317,44.67094082451501,359.0,2.200815688198457,False
6.0,-75.0,4.123688087272548,249.98429697855053,1156.0,5.587393376484358,True
6.0,-72.0,4.397386961911792,341.5012110094726,833.0,5.401293222754319,True
6.0,-69.0,4.273828064029708,429.55780609202236,83.0,4.124197503364831,False
6.0,-66.0,4.361922569854871,462.61325798545033,360.0,5.041144021721207,True
6.0,-63.0,3.9905651895851424,326.4229943220209,424.0,4.276412131446522,True
6.0,-60.0,3.6926896883889544,152.9990421974582,119.0,2.3363634965207414,False
6.0,-9.0,4.299753843940884,89.42225971894088,162.0,2.0121771434916087,False
6.0,-6.0,4.207743014234887,109.48514701795277,200.0,2.243404148251899,False
6.0,-3.0,4.17115377538287,74.37827219896147,146.0,1.8700284682309483,False
6.0,0.0,4.118977664655838,36.95250498258326,78.0,1.4459075088317404,False
6.0,6.0,4.323988661336677,74.00767063588597,79.0,1.7000120836176658,False
6.0,9.0,4.5577041564929495,145.45556551935638,102.0,2.2426432898764297,False
6.0,12.0,4.884300891759843,335.0156198509414,917.0,5.567256058787892,True
6.0,15.0,5.144909244447691,626.7107784611678,891.0,7.4828661857513294,True
6.0,18.0,4.95710087488991,945.2887406032153,640.0,9.018510548695831,True
6.0,21.0,4.916234796563881,1266.2177554729064,485.0,10.810118559661035,True
6.0,24.0,5.483355166669468,1590.799887995808,644.0,13.411531239491538,True
6.0,27.0,5.494984767343303,1725.6116948879885,611.0,14.244403408289442,True
6.0,30.0,5.490219048777844,1473.3998910117425,513.0,12.286885259969733,True
6.0,33.0,5.535216842633995,1213.5994055816964,430.0,10.315339963899717,True
6.0,36.0,4.70622121037563,943.781475459195,447.0,8.525776218367934,True
6.0,39.0,4.576558825012024,725.1308470711089,1413.0,9.45613845161283,True
6.0,42.0,5.484854107980879,556.9022554313376,1299.0,8.028866314378783,True
6.0,45.0,4.789090257997689,357.67203772720916,542.0,4.783593136167751,False
6.0,48.0,4.023401569547101,90.88877018689229,121.0,1.9196347495689987,False
6.0,102.0,4.082526191859171,29.161548248597512,14.0,1.233006912607977,False
6.0,117.0,4.197761534095179,56.89254094563567,803.0,3.393800353020866,False
9.0,-78.0,4.103086438744953,17.5761489246558,330.0,1.944342051198413,False
9.0,-75.0,3.874368354697046,86.21464143010957,32.0,1.665397415310444,False
9.0,-72.0,3.7648989984337686,32.18464572839824,3.0,1.226033744495824,False
9.0,-69.0,4.252935051987976,190.8762059313945,86.0,2.511049438274169,False
9.0,-66.0,4.01737892346922,140.55453057447517,164.0,2.3643652626006864,False
9.0,-63.0,3.9916307911593214,114.62867738779367,74.0,1.963328719463119,False
9.0,-12.0,4.893904924593241,106.43020826682651,111.0,2.0001611141317523,False
9.0,-9.0,4.798326300847169,347.7787364093186,572.0,4.791417620219272,False
9.0,-6.0,4.892817852586831,428.77276035746576,330.0,4.736367042827193,False
9.0,-3.0,5.047144048968589,405.96154054060196,274.0,4.441478860270687,False
9.0,0.0,5.157323352290675,348.5904032615459,204.0,3.876928838145896,False
9.0,3.0,5.223023041291165,278.52900601512005,340.0,3.741211950842665,False
9.0,6.0,5.555795971096748,341.7564375057483,132.0,3.650526210664031,False
9.0,9.0,5.934401269728956,460.6737800094902,628.0,5.697974966264439,False
9.0,12.0,6.004006637589991,600.1332142229747,303.0,5.832404524573999,False
9.0,15.0,5.882277764205378,803.874845994018,372.0,7.388310204299382,True
9.0,18.0,6.18160482208742,1069.876394318492,368.0,9.18446071742256,True
9.0,21.0,5.630691122182407,1364.757998406884,433.0,11.349206809182743,True
9.0,24.0,6.209985905718981,1673.3126797477037,638.0,13.956793095486908,True
9.0,27.0,6.735827898857495,1540.00217232009,449.0,12.579114750053412,True
9.0,30.0,6.681903995872387,1262.131469282039,394.0,10.554872676425044,True
9.0,33.0,6.185617955816506,1003.8181823724857,398.0,8.810925458309178,True
9.0,36.0,5.1736826626026975,767.7793583432592,1717.0,10.50572184315073,True
9.0,39.0,5.229035318224671,477.00102199031096,2437.0,10.331336939314212,True
9.0,42.0,5.243104286319846,283.812070304877,1412.0,6.457083957370115,True
9.0,45.0,4.893853486959733,159.87806187013467,960.0,4.485572040098214,False
9.0,48.0,4.922712112140747,234.08264445975203,654.0,4.224421155881716,False
9.0,78.0,4.2577760555147215,24.3774397757356,54.0,1.3005228160772448,False
9.0,81.0,4.054822733026432,5.3058157004024675,0.0,1.0360264886057327,False
9.0,99.0,3.994905558142331,40.58134078619577,44.0,1.3855473039382693,False
9.0,105.0,4.103486531496935,20.15434847709272,1.0,1.1393480261594595,False
9.0,126.0,4.240842291947134,24.645904668672557,156.0,1.5573456927002867,False
12.0,-84.0,4.1969573463370375,23.36158347288976,17.0,1.2011251517809214,False
12.0,-72.0,3.857198845475431,19.17620815719335,44.0,1.240206453387343,False
12.0,-15.0,4.8846355297724315,9.185288908585976,30.0,1.1373681116892986,False
12.0,-12.0,5.848204429783702,295.1562775200028,263.0,3.661611124360819,False
12.0,-9.0,6.3100728300396,561.3931979930707,337.0,5.65435981437295,False
12.0,-6.0,6.1799931009950875,759.0915421700167,451.0,7.281731571334413,True
12.0,-3.0,6.091766997006026,739.27315972609,281.0,6.722164754540151,True
12.0,0.0,6.248367936368184,666.5444500031477,306.0,6.290836815521374,True
12.0,3.0,6.530143830622861,605.8073380817233,195.0,5.600931825574901,False
12.0,6.0,6.042846376053958,650.7903570982412,385.0,6.381366524697057,True
12.0,9.0,5.983001241104226,791.0931668011805,404.0,7.381522602580016,True
12.0,12.0,6.875500581090467,888.0941477240228,369.0,7.952659263046115,True
12.0,15.0,7.431695567258811,1058.340525718863,294.0,8.92113216963108,True
12.0,18.0,7.459840388079631,1271.2341953396224,379.0,10.579180186356036,True
12.0,21.0,7.447207107633035,1525.9489624946486,515.0,12.648693455338664,True
12.0,24.0,7.558007987110886,1629.9658306131666,755.0,13.954967989863402,True
12.0,27.0,7.771815662037956,1353.894261852323,479.0,11.390442037977273,True
12.0,30.0,7.536959097300237,1093.8100874314964,646.0,10.04197049365986,True
12.0,33.0,7.348530704832818,804.8890963074754,397.0,7.4576969639277575,True
12.0,36.0,5.820233417519151,536.7709592277412,695.0,6.382174813156363,True
12.0,39.0,6.116054226633116,357.6898679384172,2130.0,8.753714203301854,True
12.0,42.0,4.939407668077648,74.08717495082777,558.0,2.8980519179161206,False
12.0,51.0,4.35848431651285,10.76851706779191,0.0,1.0731182308903071,False
12.0,78.0,4.552341696549361,195.82740924892644,458.0,3.4746681088002105,False
12.0,99.0,4.273054389701157,32.4610344423913,181.0,1.672910423863837,False
12.0,105.0,4.328444540442605,180.1422739846602,9.0,2.2456660403558426,False
12.0,108.0,4.079248161419909,111.4203828527372,674.0,3.441544399570086,False
15.0,-90.0,4.57196537621125,132.65309754086442,1248.0,5.02071453230247,True
15.0,-87.0,4.639733195553086,85.35136970436677,1569.0,5.50203580029265,True
15.0,-84.0,4.1864760907988945,35.52050686868845,74.0,1.4261842416383947,False
15.0,-15.0,6.388740044466702,175.14540087845094,49.0,2.311737271964682,False
15.0,-12.0,7.59872188813413,406.7723578892218,129.0,4.084484310067816,False
15.0,-9.0,7.702845748551468,713.3445278604411,297.0,6.586109344172396,False
15.0,-6.0,7.999873848985323,1007.2794838437542,323.0,8.646927695299091,True
15.0,-3.0,8.199394071378713,1072.7541876710518,348.0,9.154000934286442,True
15.0,0.0,8.285197805149048,991.8357055227103,297.0,8.477064440499204,True
15.0,3.0,8.025558758829874,937.5354704631701,282.0,8.070865844444924,True
15.0,6.0,7.934618176518446,966.9074059888013,505.0,8.827801286663961,True
15.0,9.0,8.075104406073306,1083.569897150558,546.0,9.72243960165229,True
15.0,12.0,8.329508477272505,1193.0004094675535,354.0,9.985472780284688,True
15.0,15.0,8.393604029098526,1338.3978614128894,351.0,10.965221478993518,True
15.0,18.0,8.858219518158895,1518.8804796289946,286.0,12.028198456680874,True
15.0,21.0,8.617176464105054,1708.303502689929,487.0,13.816880783264619,True
15.0,24.0,8.365828813621665,1490.926928771127,971.0,13.550893846355953,True
15.0,27.0,8.521336832090329,1191.412932166572,689.0,10.812193809411024,True
15.0,30.0,8.961115515310272,901.0250606209215,502.0,8.372960161616056,False
15.0,33.0,8.58913913048808,637.6187306149737,396.0,6.319431180875672,False
15.0,36.0,6.00505090935054,368.07865730325403,438.0,4.594254083089094,False
15.0,39.0,4.7740816856039325,80.33448446033144,1862.0,6.200471149485651,True
15.0,45.0,6.322830317969312,197.8519680944836,1435.0,5.930914863361544,False
15.0,48.0,4.918265425862759,105.852465809953,1418.0,5.2637382428495805,True
15.0,75.0,4.566693898375707,85.67002399495743,530.0,2.9066994629257614,False
15.0,78.0,5.0531977700899375,220.66404915599955,252.0,3.128308893769237,False
15.0,99.0,4.733681272529988,112.32861851924854,813.0,3.7952113197456976,False
15.0,102.0,4.458198299243116,207.12457737143347,186.0,2.8713758803520335,False
15.0,105.0,4.514334568354056,314.44262382580126,137.0,3.4775654157771907,False
15.0,108.0,5.567508036849391,89.82419196077088,2075.0,6.7974062634136345,True
18.0,-102.0,3.996696037517129,3.0720168703515194,31.0,1.0983589945496868,False
18.0,-99.0,4.544102055090669,153.00041714132317,836.0,4.128872832389584,False
18.0,-96.0,4.207300985103603,85.46847971130586,28.0,1.6503309772397667,False
18.0,-93.0,4.177277482291461,48.96766602238066,6.0,1.3474904522919646,False
18.0,-90.0,4.13673882643149,151.47162993417098,213.0,2.5609923672530206,False
18.0,-66.0,3.9012233819886593,4.202568263183051,35.0,1.1160354385070128,False
18.0,-15.0,6.980285720841283,109.70368310096029,31.0,1.8223880082555204,False
18.0,-12.0,9.812208692958668,426.52613669310847,314.0,4.681112468146207,False
18.0,-9.0,9.57204216726612,743.7710411724208,262.0,6.705205369560738,False
18.0,-6.0,9.261254955414858,1061.013778252676,306.0,8.96928355433567,False
18.0,-3.0,10.30305265460805,1378.2011975783955,270.0,11.032986131557307,True
18.0,0.0,10.9753952447419,1320.1774496220064,370.0,10.889004882933424,False
18.0,3.0,10.400146375515485,1270.2318809577373,394.0,10.609874471703035,True
18.0,6.0,10.823657334712236,1291.7940041454308,344.0,10.631281288147475,False
18.0,9.0,10.331480011550427,1387.1357624209866,1031.0,12.9961518268385,True
18.0,12.0,9.457761358735857,1509.9759276353982,445.0,12.365236548644354,True
18.0,15.0,9.35847853994792,1423.4560337420312,448.0,11.785266469108393,True
18.0,18.0,9.640261686172966,1368.6589691794463,371.0,11.22069440072844,True
18.0,21.0,9.26601346418749,1377.0737281211625,480.0,11.550330613942695,True
18.0,24.0,9.091882407836833,1336.222640612277,804.0,12.082951729757362,True
18.0,27.0,9.451872403662971,1059.4965130766536,593.0,9.676481323790478,True
18.0,30.0,10.231773111155682,782.9590060289318,323.0,7.123791650936447,False
18.0,33.0,9.073747259112396,475.5366228859082,528.0,5.548893669395317,False
18.0,36.0,5.7924009747532885,180.03016450541892,536.0,3.562404816991794,False
18.0,42.0,4.900689303467799,26.858361676580298,138.0,1.5273682757839802,False
18.0,45.0,8.238178051089902,281.70885047690837,999.0,5.410303094738207,False
18.0,48.0,8.766180398853633,400.1437844917283,623.0,5.274476296698835,False
18.0,51.0,6.3141634649523555,235.94511369432007,481.0,3.8045673219844334,False
18.0,54.0,5.108937125047939,110.81740280845321,340.0,2.6024501650693974,False
18.0,75.0,5.417821592938449,199.68442787019518,478.0,3.5508572652386254,False
18.0,78.0,5.289499745627559,352.6395105037662,515.0,4.681922276320572,False
18.0,81.0,4.711951351931023,175.7166734336262,136.0,2.5331162126143223,False
18.0,96.0,5.00077223726903,112.12147830612243,184.0,2.2213048376985713,False
18.0,99.0,4.531271801924001,208.88027397578566,589.0,3.8907970602955846,False
18.0,102.0,4.707462399389928,396.7633612173786,365.0,4.6065232226660004,False
18.0,105.0,4.555485593239035,109.18297878314742,683.0,3.448852425937571,False
21.0,-105.0,4.207583945730921,27.942314061035965,581.0,2.642228312474434,False
21.0,-102.0,5.828269867897498,313.4853378519784,1968.0,8.048565444014933,True
21.0,-99.0,4.391675104206768,156.2940045862108,826.0,4.126236291140371,False
21.0,-90.0,4.1966248559441155,21.087639590210163,8.0,1.163185072817527,False
21.0,-87.0,4.116088328387555,18.994332701762854,12.0,1.1589715190449699,False
21.0,-78.0,4.089018660753314,28.239440782409403,64.0,1.3517458029125597,False
21.0,-15.0,7.929283398238773,152.32305242873352,141.0,2.3867735259911007,False
21.0,-12.0,9.941376697377844,446.5185525583548,562.0,5.43686097187123,False
21.0,-9.0,10.202793986198245,732.676785947503,374.0,6.909875376583546,False
21.0,-6.0,11.8804830684515,986.930439196176,282.0,8.406257682142035,False
21.0,-3.0,12.066657085109751,1171.0799175709342,309.0,9.724132640306642,False
21.0,0.0,12.452991993529762,1384.4808736698528,356.0,11.2906251322183,False
21.0,3.0,12.4488043851549,1584.1191382639931,553.0,13.138668948812514,True
21.0,6.0,12.45341993000681,1454.9785277480466,559.0,12.276804203409238,False
21.0,9.0,11.493489441870455,1337.6941037659535,657.0,11.725442964570824,True
21.0,12.0,11.854307579862615,1212.9751414969255,477.0,10.428601210764125,False
21.0,15.0,10.76198044322378,1105.5782762476522,512.0,9.786876495721557,False
21.0,18.0,10.006700716346096,1036.462624299826,1493.0,11.77008121899582,True
21.0,21.0,9.262230645841091,1046.8363980342572,564.0,9.518019142652605,True
21.0,24.0,9.428357258293676,1135.146573487488,745.0,10.570145233980043,True
21.0,27.0,8.660160271445182,917.3632347673207,465.0,8.391396364070108,False
21.0,30.0,9.58830202833222,625.8342491180144,290.0,5.974414551511318,False
21.0,33.0,9.74153785904694,352.43705549381303,351.0,4.270547606802991,False
21.0,36.0,6.050244339229962,115.77790221248428,430.0,2.8611319560227684,False
21.0,42.0,7.667696480885327,189.41469950847218,1427.0,5.853625809662526,False
21.0,45.0,9.650335957055283,457.6375098017881,707.0,5.874858691554142,False
21.0,48.0,9.156333047410625,503.22920487875365,348.0,5.286926301126737,False
21.0,51.0,7.98750834836982,344.75570228777224,179.0,3.788391218533974,False
21.0,54.0,7.103302568034856,341.9174009440729,153.0,3.7041191524102546,False
21.0,57.0,5.334076805374191,122.51401686290785,130.0,2.1568701744991445,False
21.0,75.0,5.563394642972715,212.50877771324178,224.0,3.002934600672912,False
21.0,78.0,5.382532780305365,512.8900828295,338.0,5.327523662412305,False
21.0,81.0,5.440003883885434,428.370285520034,307.0,4.676134238681031,False
21.0,84.0,5.2448864311215715,189.79312175271224,128.0,2.6086952967009163,False
21.0,87.0,4.532725843224414,11.47532640657924,0.0,1.077917466300673,False
21.0,93.0,4.682329539990504,55.855000152468214,1.0,1.3817554510352592,False
21.0,96.0,5.024371521781638,267.7615181754999,165.0,3.230600708411644,False
21.0,99.0,4.758674447398533,459.3796017026998,767.0,6.036687495561331,True
21.0,102.0,5.509379083571951,427.6354570122313,1019.0,6.45114475311305,True
21.0,105.0,5.4353952663266965,156.28860193996107,357.0,2.953699607172336,False
24.0,-105.0,6.237274952887429,163.5364379162933,2466.0,8.275412413451631,True
24.0,-102.0,6.331953195779318,415.94659163885996,1857.0,8.466777357227858,True
24.0,-99.0,4.523732527660551,130.35223752281354,178.0,2.330091692779904,False
24.0,-15.0,5.2834184771110495,50.201634777433036,202.0,1.8458691001387701,False
24.0,-12.0,7.391120918650528,304.87667152796286,244.0,3.680112599674868,False
24.0,-9.0,9.414981337887072,542.7252622907082,248.0,5.305104530953908,False
24.0,-6.0,12.001723092116794,718.4393307229042,317.0,6.67070305560852,False
24.0,-3.0,11.950828746845472,932.1285094759298,249.0,7.951652579341564,False
24.0,0.0,12.525512447844308,1170.127745894835,318.0,9.74016739462593,False
24.0,3.0,13.23307948730237,1293.7319501679974,529.0,11.106939941640702,False
24.0,6.0,12.50235303356031,1146.344231860615,1155.0,11.671177334333578,False
24.0,9.0,11.0315251254124,1035.7351037483936,871.0,10.210141354451594,False
24.0,12.0,9.118072422869789,901.0975767798398,916.0,9.408452546335113,True
24.0,15.0,9.907475614215995,800.1857211895275,576.0,7.873261046876891,False
24.0,18.0,8.940191069113862,705.5623747789377,468.0,6.960768524748987,False
24.0,21.0,8.428078689214118,719.30916084934,441.0,6.986609202167018,False
24.0,24.0,8.582106420850721,835.7381614454594,427.0,7.7421621162146685,False
24.0,27.0,8.068595193260213,758.7752181496354,688.0,7.872083731236025,False
24.0,30.0,8.721752892185906,490.85064634769435,258.0,4.9778758887008445,False
24.0,33.0,9.134441699323933,223.72192225164645,224.0,3.0790718520886795,False
24.0,39.0,6.973928505980592,63.21310485249722,558.0,2.824216981948456,False
24.0,42.0,9.46503354219062,334.63419873269993,957.0,5.664666209395032,False
24.0,45.0,9.969423890379202,556.5323878476645,931.0,7.106354913485642,False
24.0,48.0,9.402331398151988,285.5440078196699,479.0,4.136343813095558,False
24.0,51.0,5.784140497632874,49.200105751818576,23.0,1.3915687180548482,False
24.0,54.0,4.599343151180827,13.808778942358252,4.0,1.1037616090186126,False
24.0,57.0,5.054275820759427,7.498645103546918,26.0,1.1159158002530836,False
24.0,69.0,4.7221678381411305,28.023442200985077,0.0,1.1902791725446886,False
24.0,72.0,5.919434148909833,184.29762036607585,79.0,2.448880842285655,False
24.0,75.0,5.957060873379929,297.963601667863,465.0,4.185672855324789,False
24.0,78.0,5.830939421692163,559.6620657085354,395.0,5.7876054261609555,False
24.0,81.0,5.249055327258438,643.876483565691,349.0,6.244421323411043,True
24.0,84.0,5.484187136349388,421.4891715468415,244.0,4.471911474803053,False
24.0,87.0,5.103493954758641,204.78046976197325,189.0,2.8629593896837986,False
24.0,90.0,4.715933575771493,66.41939623607344,11.0,1.4784877004429386,False
24.0,93.0,4.534369684981286,198.54028435091882,310.0,3.1230885307427387,False
24.0,96.0,4.801735287808973,460.8864726342852,175.0,4.566919149186797,False
24.0,99.0,5.958197525833665,710.1852457649921,1926.0,10.637157818744297,True
24.0,102.0,5.66025274304158,585.3567993007905,1899.0,9.722072667252368,True
24.0,105.0,5.797599568493334,375.70394856869297,1183.0,6.508529810781425,True
24.0,108.0,6.050602623378237,238.11745194157362,226.0,3.1818174986832846,False
24.0,111.0,6.12529626942006,257.90677048710097,428.0,3.821186971607416,False
24.0,114.0,6.126531414718193,104.4444286422651,865.0,3.87167767048098,False
24.0,117.0,5.240276728409833,40.325136652983836,103.0,1.5313076778737602,False
27.0,-114.0,4.825770992996834,1.411863043286015,70.0,1.1845865500639121,False
27.0,-108.0,6.787935254290939,136.89741295311643,636.0,3.5195334339516604,False
27.0,-105.0,7.945493047814072,373.0011463294526,1439.0,7.130177783576983,False
27.0,-102.0,6.196605895952355,421.44553546242514,767.0,5.779115185789866,False
27.0,-99.0,4.824849781434918,131.96571620265556,139.0,2.2435472130160314,False
27.0,-81.0,4.712776442183749,79.98570588731046,4.0,1.553102942974838,False
27.0,-12.0,5.271058063703918,120.5725432035079,224.0,2.3786875683518187,False
27.0,-9.0,6.911343018146318,271.1318994371622,454.0,3.9759855971783313,False
27.0,-6.0,10.186818305450627,489.3635318029813,379.0,5.270278380942243,False
27.0,-3.0,11.799241234824612,736.4224619457004,418.0,7.045308516611306,False
27.0,0.0,13.228614713450316,918.2455096804448,274.0,7.9198870107302195,False
27.0,3.0,12.53579192720814,1012.5561853186874,357.0,8.767756498313886,False
27.0,6.0,11.322237410611356,854.3571034174149,443.0,7.908584732204247,False
27.0,9.0,10.819591673984233,723.9435992479098,535.0,7.2530770388933075,False
27.0,12.0,9.30021508590135,609.4943217657806,493.0,6.37096644478965,False
27.0,15.0,8.509182717000304,486.5590151593823,471.0,5.481235712932206,False
27.0,18.0,7.901571368342828,377.1122623080773,503.0,4.818092261071845,False
27.0,21.0,7.761431648283523,401.81225091429485,191.0,4.205805183708062,False
27.0,24.0,7.668420647735128,517.9458869083417,231.0,5.09435257210764,False
27.0,27.0,7.22547183181267,465.21066149499177,177.0,4.601280391550993,False
27.0,30.0,7.1114018035357125,334.02404100814664,198.0,3.763023238445316,False
27.0,33.0,7.720888344912583,78.71753256416068,430.0,2.609492046110651,False
27.0,36.0,5.573217785576665,6.362815923634596,136.0,1.383203520121479,False
27.0,39.0,8.2900579393829,254.79643608983514,1036.0,5.32006780104998,False
27.0,42.0,9.529892370065715,506.6992187370004,1056.0,7.0804876952242335,False
27.0,45.0,9.699009541269554,376.7956743209434,588.0,5.028442628639206,False
27.0,48.0,8.36387900474759,112.62330109487353,206.0,2.2797122144341913,False
27.0,54.0,6.159180397172867,30.543175472263105,357.0,2.0998881614566667,False
27.0,57.0,4.918963633314925,8.892938219787588,3.0,1.0678830505123578,False
27.0,60.0,7.383067658481324,177.35053504014599,580.0,3.654210132922591,False
27.0,63.0,7.188201656373501,191.35730899278425,1005.0,4.811816128061006,False
27.0,66.0,6.373499646862356,158.30985857350123,1379.0,5.5224239397140735,False
27.0,69.0,6.167733508045581,298.14240065400105,47.0,3.1418869004406673,False
27.0,72.0,6.809543511571536,460.6759893346664,238.0,4.722989967582385,False
27.0,75.0,6.470311557795667,574.4001802779717,362.0,5.805177224087428,False
27.0,78.0,5.889961918639598,745.6471396296804,157.0,6.45544407808553,True
27.0,81.0,5.705048416175657,869.3925548177176,123.0,7.210675447212303,True
27.0,84.0,5.580699318354561,650.3662907835095,90.0,5.64098711442003,True
27.0,87.0,6.258927830155266,513.205769904258,1892.0,9.214667177649911,True
27.0,90.0,6.530554096313113,383.85464435356675,2088.0,8.826373035160717,True
27.0,93.0,5.779242772016034,449.05503904039375,389.0,5.021583715084274,False
27.0,96.0,6.043135357699044,645.676240291207,1279.0,8.581641671577295,True
27.0,99.0,7.958275822333872,885.258161211045,3531.0,15.838402914622996,True
27.0,102.0,6.263673883489099,819.179939748351,1881.0,11.264731790891304,True
27.0,105.0,6.7418334953885335,667.0412231814323,1748.0,9.899209905401925,True
27.0,108.0,7.005531697016626,568.6545121578854,829.0,6.933664137552042,False
27.0,111.0,6.673629202879177,502.23758416048463,369.0,5.332693196449691,False
27.0,114.0,6.262676692510893,432.29559984368166,141.0,4.287787122938599,False
27.0,117.0,6.215688139493429,234.1211291418081,467.0,3.757182466872877,False
27.0,120.0,6.0824538053366775,18.68145074160406,649.0,2.7493470505354916,False
30.0,-111.0,6.800484648674576,143.46033144511793,640.0,3.574095650512351,False
30.0,-108.0,8.71005882786036,342.05287959673956,1648.0,7.4425390524618615,False
30.0,-105.0,8.711225566540714,569.0487280496139,1222.0,7.918840863456879,False
30.0,-102.0,5.977252610064092,500.09873751666794,573.0,5.828170427738176,False
30.0,-99.0,5.7094385252301745,270.04082590985206,520.0,4.133577207927895,False
30.0,-96.0,5.189209805066365,99.88069597289454,61.0,1.8306899256559541,False
30.0,-93.0,4.908833424016103,28.850001769069046,0.0,1.1958915120119789,False
30.0,-90.0,5.534469710241933,6.615032997570535,0.0,1.044916074053504,False
30.0,-9.0,7.113409759605621,65.3433953498974,1164.0,4.353681654425803,False
30.0,-6.0,11.368261009441056,350.5286926736166,889.0,5.602589823253856,False
30.0,-3.0,11.255310333629405,569.5223594784508,625.0,6.42955682085868,False
30.0,0.0,10.60715853697358,594.1234047532564,462.0,6.189097918274611,False
30.0,3.0,8.570897745259193,708.1326862522186,356.0,6.698220939652565,False
30.0,6.0,8.80797388817903,580.5387105477099,300.0,5.6918578446189505,False
30.0,9.0,7.862004035362207,417.1362080660387,335.0,4.6698548527684025,False
