lat,lon,hydrogel_thickness_mm_standard,lcow_standard_usd_m3,hydrogel_thickness_mm_simplified,lcow_simplified_usd_m3,lcow_reduction_frac,optimal_thickness_changed
-30.0,-63.0,3.25,6.065895488662469,3.25,6.017796081275658,0.007929481719016064,False
-30.0,-60.0,3.25,5.756591529030058,3.25,5.710944741736771,0.007929481719016153,False
-30.0,-57.0,3.25,5.828364579508891,3.25,5.782148669123915,0.007929481719016048,False
-30.0,-54.0,3.25,6.083271056421831,3.25,6.035033869788114,0.007929481719016121,False
-30.0,-51.0,3.25,5.7343954904960555,3.25,5.688924706284559,0.007929481719016047,False
-30.0,18.0,3.25,6.119768029032302,3.25,6.071241440321471,0.007929481719016135,False
-30.0,21.0,3.25,8.509150385163037,3.25,8.44167723273953,0.007929481719015988,False
-30.0,24.0,3.25,7.775411031706252,3.25,7.713756052072501,0.007929481719016106,False
-30.0,27.0,3.25,6.608372387377962,3.25,6.555971419339797,0.007929481719016163,False
-30.0,30.0,3.25,5.048885388380097,3.25,5.008850343991529,0.007929481719016198,False
-30.0,117.0,3.25,6.606045879918258,3.25,6.553663359878465,0.007929481719016055,False
-30.0,120.0,3.25,7.075927626306929,3.25,7.019819187549047,0.007929481719016078,False
-30.0,123.0,3.25,6.840026741991178,3.25,6.785788874982978,0.007929481719016055,False
-30.0,126.0,3.25,6.587375681007225,3.25,6.535141205968387,0.007929481719016087,False
-30.0,129.0,3.25,6.436840428752408,3.25,6.385799620244392,0.007929481719016045,False
-30.0,132.0,3.25,6.560506818459185,3.25,6.508485399574733,0.00792948171901606,False
-30.0,135.0,3.25,7.4620521194386935,3.25,7.4028819135712585,0.007929481719016179,False
-30.0,138.0,3.25,7.375979757983787,3.25,7.317492061333022,0.007929481719016073,False
-30.0,141.0,3.25,7.401801535623746,3.25,7.343109085659232,0.007929481719016166,False
-30.0,144.0,3.25,7.11004047246107,3.25,7.053661536513225,0.007929481719016156,False
-30.0,147.0,3.25,6.510806815950661,3.25,6.459179492327535,0.00792948171901613,False
-30.0,150.0,3.25,6.129067731889951,3.25,6.080467401355318,0.007929481719016121,False
-30.0,153.0,3.25,5.466501871930061,3.25,5.423155345269624,0.007929481719016099,False
-27.0,-69.0,3.25,20.92688053874669,3.25,20.760941222078664,0.00792948171901615,False
-27.0,-66.0,3.25,8.6767507168974,3.25,8.607948580707303,0.007929481719016036,False
-27.0,-63.0,3.25,6.1373423856574245,3.25,6.088676441407012,0.007929481719016019,False
-27.0,-60.0,3.25,5.507414277689127,3.25,5.463743336855143,0.007929481719016012,False
-27.0,-57.0,3.25,5.359641843892741,3.25,5.31714266187112,0.007929481719016088,False
-27.0,-54.0,3.25,5.411505487793648,3.25,5.368595053955834,0.007929481719016014,False
-27.0,-51.0,3.25,5.277421386666865,3.25,5.235574170257745,0.007929481719016137,False
-27.0,18.0,3.25,7.978211243348507,3.25,7.914948163143926,0.007929481719016116,False
-27.0,21.0,3.25,8.689287274592811,3.25,8.620385729997647,0.007929481719016218,False
-27.0,24.0,3.25,7.256619212245082,3.25,7.1990779828597224,0.007929481719016215,False
-27.0,27.0,3.25,6.367145887033166,3.25,6.316657720119628,0.007929481719016054,False
-27.0,30.0,3.25,5.323729500694484,3.25,5.2815150849417405,0.007929481719016127,False
-27.0,114.0,3.25,5.439392853735145,3.25,5.3962612875389055,0.007929481719015988,False
-27.0,117.0,3.25,6.881896217388688,3.25,6.827326347140738,0.007929481719016153,False
-27.0,120.0,3.25,7.047821815688543,3.25,6.991936241442158,0.00792948171901615,False
-27.0,123.0,3.25,6.923616060900136,3.25,6.868715373915741,0.007929481719016212,False
-27.0,126.0,3.25,7.204100659551092,3.25,7.14697587506923,0.007929481719016144,False
-27.0,129.0,3.25,7.282400184703881,3.25,7.224654525568712,0.00792948171901603,False
-27.0,132.0,3.25,7.403721453814267,3.25,7.34501377989356,0.007929481719016009,False
-27.0,135.0,3.25,7.75309289603878,3.25,7.691614887653807,0.00792948171901607,False
-27.0,138.0,3.25,7.341030807024901,3.25,7.282820237441863,0.007929481719016158,False
-27.0,141.0,3.25,7.394308624428036,3.25,7.335675589365871,0.007929481719016088,False
-27.0,144.0,3.25,6.571850080096768,3.25,6.519738715026526,0.00792948171901607,False
-27.0,147.0,3.25,5.810339914004849,3.25,5.764266929875477,0.007929481719016172,False
-27.0,150.0,3.25,5.4021577833112575,3.25,5.35932147192525,0.007929481719016085,False
-27.0,153.0,3.25,5.0683587517433555,3.25,5.028169293675991,0.007929481719016118,False
-24.0,-69.0,3.25,18.813144789637956,3.25,18.66396630195132,0.007929481719016085,False
-24.0,-66.0,3.25,7.146713000665313,3.25,7.0900432705754834,0.007929481719016028,False
-24.0,-63.0,3.25,5.979247239591595,3.25,5.931834907911776,0.007929481719016123,False
-24.0,-60.0,3.25,5.7203329836195325,3.25,5.674973707799237,0.007929481719016092,False
-24.0,-57.0,3.25,5.269211604047222,3.25,5.227429486959302,0.007929481719016154,False
-24.0,-54.0,3.25,5.204405089257522,3.25,5.1631368542439,0.007929481719016035,False
-24.0,-51.0,3.25,4.932805846200275,3.25,4.893691252419375,0.007929481719016042,False
-24.0,-48.0,3.25,4.628107943370879,3.25,4.591409446040286,0.0079294817190162,False
-24.0,15.0,3.25,5.521725635913269,3.25,5.477941213425872,0.007929481719016073,False
-24.0,18.0,3.25,9.27657374315064,3.25,9.203015321239223,0.00792948171901613,False
-24.0,21.0,3.25,7.870918081160339,3.25,7.808505780123905,0.007929481719016094,False
-24.0,24.0,3.25,7.368608512969967,3.25,7.310179266471785,0.007929481719016153,False
-24.0,27.0,3.25,6.6168864709024104,3.25,6.564417990594585,0.007929481719016111,False
-24.0,30.0,3.25,5.257888869633231,3.25,5.216196535960855,0.00792948171901618,False
-24.0,33.0,3.25,4.931648714665298,3.25,4.89254329633775,0.007929481719016132,False
-24.0,45.0,3.25,4.379315036276795,3.25,4.344589337754826,0.007929481719016071,False
-24.0,114.0,3.25,5.126203080224626,3.25,5.085554946612021,0.007929481719016147,False
-24.0,117.0,3.25,6.9655309950795035,3.25,6.910297944390781,0.007929481719016088,False
-24.0,120.0,3.25,7.049341492338721,3.25,6.993443867844119,0.007929481719016116,False
-24.0,123.0,3.25,6.994205578688836,3.25,6.938745153413582,0.00792948171901619,False
-24.0,126.0,3.25,7.293203270974526,3.25,7.235371948964264,0.007929481719016153,False
-24.0,129.0,3.25,7.366651916402378,3.25,7.308238184700911,0.007929481719016055,False
-24.0,132.0,3.25,6.951236115035145,3.25,6.896116415336409,0.007929481719016113,False
-24.0,135.0,3.25,7.129966368099731,3.25,7.073429430126684,0.007929481719016201,False
-24.0,138.0,3.25,7.174612278452729,3.25,7.117721321549709,0.007929481719016194,False
-24.0,141.0,3.25,6.692809502736781,3.25,6.639738992135972,0.007929481719016123,False
