discount_rate,device_lifetime_years,daily_yield_kg_m2,thermal_efficiency,n_cycles_per_day,lcow_usd_per_m3,npv_usd_per_m2,payback_years_simple,payback_years_discounted
0.05714285714285714,26.0,21.497021836022054,0.0016638301493752347,10.0,16.40549153198597,-10771.564056110517,inf,inf
0.06285714285714286,26.0,21.497021836022054,0.0016638301493752347,10.0,16.934570903104234,-10660.045299247946,inf,inf
0.06857142857142856,26.0,21.497021836022054,0.0016638301493752347,10.0,17.476100242802538,-10557.768390059411,inf,inf
0.07428571428571429,26.0,21.497021836022054,0.0016638301493752347,10.0,18.029450252985864,-10463.803251639161,inf,inf
0.07999999999999999,26.0,21.497021836022054,0.0016638301493752347,10.0,18.59398987762433,-10377.325085671764,inf,inf
0.08571428571428572,26.0,21.497021836022054,0.0016638301493752347,10.0,19.16909147052282,-10297.601428637909,inf,inf
0.09142857142857141,26.0,21.497021836022054,0.0016638301493752347,10.0,19.754135402961122,-10223.980904264155,inf,inf
0.09714285714285714,26.0,21.497021836022054,0.0016638301493752347,10.0,20.34851409293271,-10155.883437981072,inf,inf
0.10285714285714284,26.0,21.497021836022054,0.0016638301493752347,10.0,20.951635454125196,-10092.791732982614,inf,inf
0.10857142857142857,26.0,21.497021836022054,0.0016638301493752347,10.0,21.562925776771852,-10034.243836225469,inf,inf
0.11428571428571427,26.0,21.497021836022054,0.0016638301493752347,10.0,22.18183206394292,-9979.826647161915,inf,inf
0.12,26.0,21.497021836022054,0.0016638301493752347,10.0,22.80782385575976,-9929.170242827324,inf,inf
0.04,27.0,21.497021836022054,0.0016638301493752347,10.0,14.735103747138547,-11226.113357023987,inf,inf
0.045714285714285714,27.0,21.497021836022054,0.0016638301493752347,10.0,15.226988001218542,-11072.66359953635,inf,inf
0.05142857142857143,27.0,21.497021836022054,0.0016638301493752347,10.0,15.733538626831459,-10933.07920285984,inf,inf
0.05714285714285714,27.0,21.497021836022054,0.0016638301493752347,10.0,16.254114901846233,-10805.863082962127,inf,inf
0.06285714285714286,27.0,21.497021836022054,0.0016638301493752347,10.0,16.788055473019252,-10689.698322027114,inf,inf
0.06857142857142856,27.0,21.497021836022054,0.0016638301493752347,10.0,17.334685856566335,-10583.42475288262,inf,inf
0.07428571428571429,27.0,21.497021836022054,0.0016638301493752347,10.0,17.893325442461492,-10486.018774284606,inf,inf
0.07999999999999999,27.0,21.497021836022054,0.0016638301493752347,10.0,18.463293911866966,-10396.575928683658,inf,inf
0.08571428571428572,27.0,21.497021836022054,0.0016638301493752347,10.0,19.04391700448062,-10314.295844948878,inf,inf
0.09142857142857141,27.0,21.497021836022054,0.0016638301493752347,10.0,19.63453159827361,-10238.469208245444,inf,inf
0.09714285714285714,27.0,21.497021836022054,0.0016638301493752347,10.0,20.23449008725584,-10168.466469663232,inf,inf
0.10285714285714284,27.0,21.497021836022054,0.0016638301493752347,10.0,20.84316406299805,-10103.728050780364,inf,inf
0.10857142857142857,27.0,21.497021836022054,0.0016638301493752347,10.0,21.459947322361426,-10043.755834371701,inf,inf
0.11428571428571427,27.0,21.497021836022054,0.0016638301493752347,10.0,22.084258237162384,-9988.105762984553,inf,inf
0.12,27.0,21.497021836022054,0.0016638301493752347,10.0,22.715541531436777,-9936.381392976706,inf,inf
0.04,29.0,21.497021836022054,0.0016638301493752347,10.0,14.444025871879912,-11326.703280630018,inf,inf
0.045714285714285714,29.0,21.497021836022054,0.0016638301493752347,10.0,14.943541946849487,-11158.71499910593,inf,inf
0.05142857142857143,29.0,21.497021836022054,0.0016638301493752347,10.0,15.458474831687436,-11006.756569511133,inf,inf
0.05714285714285714,29.0,21.497021836022054,0.0016638301493752347,10.0,15.988071434657085,-10868.999348605703,inf,inf
0.06285714285714286,29.0,21.497021836022054,0.0016638301493752347,10.0,16.53155797279776,-10743.847059282116,inf,inf
0.06857142857142856,29.0,21.497021836022054,0.0016638301493752347,10.0,17.0881496205921,-10629.903936869872,inf,inf
0.07428571428571429,29.0,21.497021836022054,0.0016638301493752347,10.0,17.65705937425335,-10525.947505499294,inf,inf
0.07999999999999999,29.0,21.497021836022054,0.0016638301493752347,10.0,18.237506016820102,-10430.905278361935,inf,inf
0.08571428571428572,29.0,21.497021836022054,0.0016638301493752347,10.0,18.828721112790184,-10343.834787936778,inf,inf
0.09142857142857141,29.0,21.497021836022054,0.0016638301493752347,10.0,19.429955000634223,-10263.906445985682,inf,inf
0.09714285714285714,29.0,21.497021836022054,0.0016638301493752347,10.0,20.04048178597475,-10190.388811508574,inf,inf
0.10285714285714284,29.0,21.497021836022054,0.0016638301493752347,10.0,20.659603366803676,-10122.635910485997,inf,inf
0.10857142857142857,29.0,21.497021836022054,0.0016638301493752347,10.0,21.286652544614913,-10060.0763062681,inf,inf
0.11428571428571427,29.0,21.497021836022054,0.0016638301493752347,10.0,21.920995291904063,-10002.203665667417,inf,inf
0.12,29.0,21.497021836022054,0.0016638301493752347,10.0,22.562032257574266,-9948.568604644988,inf,inf
0.04,30.0,21.497021836022054,0.0016638301493752347,10.0,14.31446472201951,-11374.115574939044,inf,inf
0.045714285714285714,30.0,21.497021836022054,0.0016638301493752347,10.0,14.81777889385813,-11198.940357225085,inf,inf
0.05142857142857143,30.0,21.497021836022054,0.0016638301493752347,10.0,15.336861701548193,-11040.915001049463,inf,inf
0.05714285714285714,30.0,21.497021836022054,0.0016638301493752347,10.0,15.870900460927652,-10898.031602890005,inf,inf
0.06285714285714286,30.0,21.497021836022054,0.0016638301493752347,10.0,16.41906229955911,-10768.544063994748,inf,inf
0.06857142857142856,30.0,21.497021836022054,0.0016638301493752347,10.0,16.980504993807997,-10650.931280646419,inf,inf
0.07428571428571429,30.0,21.497021836022054,0.0016638301493752347,10.0,17.554386835906985,-10543.86581910122,inf,inf
0.07999999999999999,30.0,21.497021836022054,0.0016638301493752347,10.0,18.13987540535469,-10446.187218211595,inf,inf
0.08571428571428572,30.0,21.497021836022054,0.0016638301493752347,10.0,18.736155172905008,-10356.879202197837,inf,inf
0.09142857142857141,30.0,21.497021836022054,0.0016638301493752347,10.0,19.342433913610382,-10275.050201969358,inf,inf
0.09714285714285714,30.0,21.497021836022054,0.0016638301493752347,10.0,19.957947946457423,-10199.916679909653,inf,inf
0.10285714285714284,30.0,21.497021836022054,0.0016638301493752347,10.0,20.58196625136377,-10130.788833490686,inf,inf
0.10857142857142857,30.0,21.497021836022054,0.0016638301493752347,10.0,21.21379353959684,-10067.058320234899,inf,inf
0.11428571428571427,30.0,21.497021836022054,0.0016638301493752347,10.0,21.852772371410246,-10008.187702668978,inf,inf
0.12,30.0,21.497021836022054,0.0016638301493752347,10.0,22.498284425603067,-9953.701358885335,inf,inf
